"logFC" "logCPM" "LR" "PValue" "FDR" "gene_name" "gene_type"
"ENSG00000101144" 3.6758415682396 3.17027308954798 12.8148119271403 0.000343885975354433 0.00140165236370647 "BMP7" "protein_coding"
"ENSG00000101222" 1.58193802137848 0.58075870984242 18.4517214205429 1.74263349069825e-05 9.51984023263161e-05 "SPEF1" "protein_coding"
"ENSG00000101276" 1.6150794460647 4.45965498967933 24.819215985439 6.29666185847928e-07 4.60187481628058e-06 "SLC52A3" "protein_coding"
"ENSG00000101278" 2.26431857086905 -1.15295510973507 18.5968035396795 1.61491101262375e-05 8.88494766129957e-05 "RPS10P5" "processed_pseudogene"
"ENSG00000101282" 2.24831591350133 -0.30866151125249 8.93861374615699 0.00279204534609573 0.00899676956625199 "RSPO4" "protein_coding"
"ENSG00000101306" 1.96516795038764 -1.14183431398719 10.9173792355484 0.000952662850821988 0.00347773674051579 "MYLK2" "protein_coding"
"ENSG00000101311" 2.14217844902393 5.30580567104777 33.6235662863254 6.68775499929173e-09 6.87934809377414e-08 "FERMT1" "protein_coding"
"ENSG00000101342" 2.46301404699027 3.35760502215318 79.8734708150515 3.99170289001543e-19 1.66938717293145e-17 "TLDC2" "protein_coding"
"ENSG00000101405" -1.87927015124978 1.46329699982755 12.6364165919447 0.000378304433521657 0.00152417638637843 "OXT" "protein_coding"
"ENSG00000101412" 3.66001761123004 5.03589956716172 171.743271253438 3.07914218305801e-39 8.73249534274914e-37 "E2F1" "protein_coding"
"ENSG00000101441" 4.43076234326724 -0.437721747600496 10.2877632956244 0.00133915320146505 0.00471006688948579 "CST4" "protein_coding"
"ENSG00000101447" 2.30727362260298 6.9469520660964 132.211368295039 1.34507616600689e-30 1.89990700008623e-28 "FAM83D" "protein_coding"
"ENSG00000101463" 2.48066011928946 -0.238950003992514 10.944109493626 0.000939016665231817 0.00343206242092028 "SYNDIG1" "protein_coding"
"ENSG00000101695" -1.73828523572891 7.11871694574415 115.076684085705 7.57123389984209e-27 7.55064180764197e-25 "RNF125" "protein_coding"
"ENSG00000101746" -2.17698835330596 2.32177036437581 24.3073282846706 8.21260199779507e-07 5.85938807236555e-06 "NOL4" "protein_coding"
"ENSG00000102003" 1.71206770792442 3.97463215395414 52.3768523986918 4.5809177446752e-13 8.92123900479905e-12 "SYP" "protein_coding"
"ENSG00000102021" 6.30119853255621 0.870290426466144 16.6358622773381 4.52865947702645e-05 0.000226283369133568 "LUZP4" "protein_coding"
"ENSG00000102109" 4.29074508131377 2.9319601568467 19.2237859930426 1.16255786937724e-05 6.57557077224417e-05 "PCSK1N" "protein_coding"
"ENSG00000102174" 3.48363770511545 3.09375873480062 56.3418823182458 6.09042010900645e-14 1.36306005164638e-12 "PHEX" "protein_coding"
"ENSG00000102195" 11.3776075338019 5.67030964969358 11.8457908794385 0.000577918254453377 0.00222896414735572 "GPR50" "protein_coding"
"ENSG00000102239" 3.82661272879932 -0.532823593176126 12.232988323208 0.000469519386745567 0.00185140378647087 "BRS3" "protein_coding"
"ENSG00000102302" 1.73974669148601 2.55452392083021 43.3818761137147 4.50339981898577e-11 6.54697304080907e-10 "FGD1" "protein_coding"
"ENSG00000102384" 3.20386266489609 4.23415757485062 186.236492527758 2.10797621308415e-42 7.72945904153208e-40 "CENPI" "protein_coding"
"ENSG00000102385" 4.6124322238738 0.51650158237696 50.3455771032035 1.28920331267798e-12 2.3552777782347e-11 "DRP2" "protein_coding"
"ENSG00000102683" 3.13056252898554 -0.577000626139253 11.2772575374078 0.000784623808054887 0.00292339411435907 "SGCG" "protein_coding"
"ENSG00000102878" 1.68864871305827 3.9733412251475 87.6178939852166 7.94030322726476e-21 4.20176308240434e-19 "HSF4" "protein_coding"
"ENSG00000102924" 1.50611972811827 2.11091683404556 18.8505299965287 1.41371814543218e-05 7.87263409763354e-05 "CBLN1" "protein_coding"
"ENSG00000103034" 1.57622106292226 3.01839290911811 16.2645191745196 5.50858438690603e-05 0.000269624319298872 "NDRG4" "protein_coding"
"ENSG00000103056" -2.10732092972257 4.25065234524767 130.90989493478 2.59104471752272e-30 3.56278463222698e-28 "SMPD3" "protein_coding"
"ENSG00000103064" 1.79046140260915 4.62529499153355 91.4920501607546 1.12041400616615e-21 6.60262156458402e-20 "SLC7A6" "protein_coding"
"ENSG00000103253" 2.98362953074735 1.57364692486803 77.3336231845755 1.44386983650524e-18 5.65414443743006e-17 "HAGHL" "protein_coding"
"ENSG00000103269" 1.56725058100947 1.94731732278425 53.7698318261349 2.25407407864115e-13 4.63598544638823e-12 "RHBDL1" "protein_coding"
"ENSG00000103375" 3.96374297549322 3.65870088960512 31.8265227630868 1.68574995836813e-08 1.62837704200962e-07 "AQP8" "protein_coding"
"ENSG00000103710" 2.16292791922052 2.97863131910655 139.893304795106 2.80896016265199e-32 4.55214566359061e-30 "RASL12" "protein_coding"
"ENSG00000103740" 2.03480266740657 1.75382694468671 16.7065415603346 4.36302955423214e-05 0.000218911314233837 "ACSBG1" "protein_coding"
"ENSG00000103742" 3.64097342524282 1.58986721403086 38.8457693391197 4.58646863133555e-10 5.6804298118769e-09 "IGDCC4" "protein_coding"
"ENSG00000104112" 2.74839216505318 1.71716256528786 14.4112187482935 0.000146924398345726 0.000655704768176565 "SCG3" "protein_coding"
"ENSG00000104147" 1.54801772927607 2.72524440029113 64.6178218931294 9.09291848909177e-16 2.60728304954597e-14 "OIP5" "protein_coding"
"ENSG00000104213" 1.69662450355629 4.14332617340164 48.3497766953449 3.565848137536e-12 6.06294394569997e-11 "PDGFRL" "protein_coding"
"ENSG00000104332" -2.54073098137687 4.02229725294909 85.8540771167887 1.93715594588276e-20 9.71280358998482e-19 "SFRP1" "protein_coding"
"ENSG00000104369" 1.75575867961145 4.19364966251321 19.236482742569 1.15485164502465e-05 6.53707618369559e-05 "JPH1" "protein_coding"
"ENSG00000104808" 3.16181116277462 -0.0559248473317045 34.6453987375182 3.95572464913473e-09 4.22343413200706e-08 "DHDH" "protein_coding"
"ENSG00000104833" 2.60746813118151 3.11978308974202 16.5814151062879 4.66054996367663e-05 0.000232043100029386 "TUBB4A" "protein_coding"
"ENSG00000104879" 1.8057598984869 0.0679252195630883 12.2391492271043 0.000467971621202351 0.00184610278431499 "CKM" "protein_coding"
"ENSG00000104892" 2.41779216893889 -0.123077573155612 11.4314367615423 0.000722118246997791 0.00271507082992495 "KLC3" "protein_coding"
"ENSG00000104899" 3.85572368703297 -0.0273556801792475 35.1630259323825 3.03226348458019e-09 3.30057561480496e-08 "AMH" "protein_coding"
"ENSG00000104901" 2.96987281080945 -0.723017180276867 25.9362966639271 3.52871427961036e-07 2.6944858448493e-06 "DKKL1" "protein_coding"
"ENSG00000104938" -5.61589894130155 5.16444941600367 112.827532762929 2.35384392490532e-26 2.27858368847968e-24 "CLEC4M" "protein_coding"
"ENSG00000104974" -1.89494702598328 3.07683319845757 152.578634472282 4.7354638678833e-35 9.71198157446506e-33 "LILRA1" "protein_coding"
"ENSG00000105011" 2.98094939867647 4.4128904294132 158.168547516694 2.84323419182288e-36 6.29342953642453e-34 "ASF1B" "protein_coding"
"ENSG00000105048" 4.2739796545012 1.6853797080944 25.23200491995 5.08316308824344e-07 3.77349495432158e-06 "TNNT1" "protein_coding"
"ENSG00000105278" 4.49215571001471 0.179285974004327 12.2474841510252 0.000465885881553006 0.00183847411525771 "ZFR2" "protein_coding"
"ENSG00000105290" 2.87959354197789 2.58085699196144 41.8469224106217 9.87060122060051e-11 1.3557044831972e-09 "APLP1" "protein_coding"
"ENSG00000105352" -1.99038209250156 -0.806252956102851 45.9011598269794 1.24372300463926e-11 1.96041636089491e-10 "CEACAM4" "protein_coding"
"ENSG00000105376" 4.03393770529172 -0.0562080800628211 25.4159468653519 4.62082544259615e-07 3.44719655552164e-06 "ICAM5" "protein_coding"
"ENSG00000105427" 2.00597509616621 2.71428405758815 30.2371449788615 3.82316815726536e-08 3.48968637859919e-07 "CNFN" "protein_coding"
"ENSG00000105467" 2.86053679702427 -0.5973161907483 16.2618115662905 5.51646195018427e-05 0.000269955628543596 "SYNGR4" "protein_coding"
"ENSG00000105479" 2.07480728900545 -0.178829738411953 29.1131779027085 6.82710272235878e-08 5.96463672501434e-07 "CCDC114" "protein_coding"
"ENSG00000105609" -2.05354428913509 4.35676024253177 174.409227279193 8.0578182318849e-40 2.41741206310458e-37 "LILRB5" "protein_coding"
"ENSG00000105641" 3.35390669032759 -0.938601104980068 10.5547411965588 0.00115890438042997 0.00414068778680987 "SLC5A5" "protein_coding"
"ENSG00000105642" 4.26143247744878 -0.405653634909514 42.3457987458925 7.64804478426127e-11 1.07276535437971e-09 "KCNN1" "protein_coding"
"ENSG00000105650" 1.86329488890055 -0.782430433962532 13.684197228222 0.000216266695064074 0.000927124939479429 "PDE4C" "protein_coding"
"ENSG00000105664" 2.8194330239741 2.08176446929627 20.4546168832318 6.10620786570351e-06 3.6589873181397e-05 "COMP" "protein_coding"
"ENSG00000105668" 4.57337093749503 0.420427522322113 33.2205485246139 8.22764806323261e-09 8.33347802297453e-08 "UPK1A" "protein_coding"
"ENSG00000105695" -3.58680118703713 -0.926324461747497 67.0730075386418 2.61636269602032e-16 8.09689533062519e-15 "MAG" "protein_coding"
"ENSG00000105696" 2.636376404362 -0.702330398241919 11.9712524182428 0.000540276158081113 0.00210029608208422 "TMEM59L" "protein_coding"
"ENSG00000105825" -2.0566639694765 4.65824002772593 78.377900342479 8.5098897287196e-19 3.40968550819261e-17 "TFPI2" "protein_coding"
"ENSG00000105880" 6.40708903175501 1.60153869230842 50.4212545026277 1.24043477902201e-12 2.27649256386642e-11 "DLX5" "protein_coding"
"ENSG00000105889" 3.96900303333577 1.77599255398877 55.4449727000785 9.61121925421371e-14 2.09547669758085e-12 "STEAP1B" "protein_coding"
"ENSG00000105989" -1.87985716691789 2.85661778660203 19.1401906995251 1.21460111861935e-05 6.84965592776154e-05 "WNT2" "protein_coding"
"ENSG00000105997" 3.28560512355697 2.44667428317797 54.6437013572751 1.44486660443513e-13 3.07805766476523e-12 "HOXA3" "protein_coding"
"ENSG00000106006" 1.90992300471594 -1.32908437934648 10.7659004490329 0.00103387253338544 0.00373922554891152 "HOXA6" "protein_coding"
"ENSG00000106013" 3.77409004789012 -0.47274880908606 19.3990475347781 1.06059942194337e-05 6.04598297989421e-05 "ANKRD7" "protein_coding"
"ENSG00000106031" 7.22948473532758 5.87055081568447 127.2894545485 1.60561965194668e-29 2.05956180160129e-27 "HOXA13" "protein_coding"
"ENSG00000106034" -1.87192199799963 7.49751912225765 104.431540492755 1.62719585202412e-24 1.32738958706354e-22 "CPED1" "protein_coding"
"ENSG00000106038" 4.4631494366566 -0.419374665012208 21.1945278862987 4.14947549202021e-06 2.56741281465528e-05 "EVX1" "protein_coding"
"ENSG00000106089" 1.51863509496958 2.26746683692058 83.3915469996874 6.73091966542236e-20 3.10864013708011e-18 "STX1A" "protein_coding"
"ENSG00000106113" 1.74358825588287 1.84869887580701 49.611370346708 1.87424322165236e-12 3.33350824052926e-11 "CRHR2" "protein_coding"
"ENSG00000106128" 4.13511163417055 2.1054774328453 27.8679847195538 1.29881157175616e-07 1.07717977761756e-06 "GHRHR" "protein_coding"
"ENSG00000106133" 2.62321262496507 -0.876173411697639 38.5472855388992 5.34430469540807e-10 6.54975032910225e-09 "NSUN5P2" "transcribed_unprocessed_pseudogene"
"ENSG00000106268" 1.6513936208619 4.02631662582121 103.3172487707 2.85556331223721e-24 2.25347399559833e-22 "NUDT1" "protein_coding"
"ENSG00000106404" 1.66983157243126 6.26296561342808 47.5130858505927 5.46379954796326e-12 9.0774090338954e-11 "CLDN15" "protein_coding"
"ENSG00000106462" 2.53351404317989 7.01567097402182 208.696276305073 2.6442680965464e-47 1.71409957451305e-44 "EZH2" "protein_coding"
"ENSG00000106536" -2.04528043231979 2.5624725402247 17.5725316746894 2.76554323659322e-05 0.00014463619799967 "POU6F2" "protein_coding"
"ENSG00000106689" -1.85145827787049 1.22722189003663 34.7157377303616 3.81534726960003e-09 4.0843680694117e-08 "LHX2" "protein_coding"
"ENSG00000107105" 2.65325020744227 -0.101173881292706 28.5523819510097 9.11975697615498e-08 7.78589600167925e-07 "ELAVL2" "protein_coding"
"ENSG00000107147" 2.15775039442028 -1.1333863610672 14.8995801722168 0.000113388216837802 0.00051892406195525 "KCNT1" "protein_coding"
"ENSG00000107159" 2.86694870064269 4.34411839829367 14.5700974164027 0.000135040559358762 0.000608126453948944 "CA9" "protein_coding"
"ENSG00000107187" 4.64754048753958 0.893153689523012 21.1366854749178 4.27662206778869e-06 2.64113061726433e-05 "LHX3" "protein_coding"
"ENSG00000107485" -1.66974388658564 2.01774554509245 70.5683343345204 4.44596399465447e-17 1.47122095688197e-15 "GATA3" "protein_coding"
"ENSG00000107562" -2.68756810932944 7.58024636463264 218.990902132868 1.50139794476395e-49 1.29767254268753e-46 "CXCL12" "protein_coding"
"ENSG00000107807" 3.09806986013912 2.57756221670521 65.1542713486336 6.92581662620907e-16 2.02884551125725e-14 "TLX1" "protein_coding"
"ENSG00000107821" 1.57576612642505 2.25957310739591 40.8500966345679 1.64365128929279e-10 2.18797893115576e-09 "KAZALD1" "protein_coding"
"ENSG00000107864" -2.26705740009508 7.10337440165123 261.16885304526 9.54412781112631e-59 1.92478546484276e-55 "CPEB3" "protein_coding"
"ENSG00000108001" 2.38091099317728 2.55987918169997 74.7131578861289 5.44321327938006e-18 2.00196641595517e-16 "EBF3" "protein_coding"
"ENSG00000108106" 1.84958096871824 5.274477576216 103.302435911904 2.87699379151886e-24 2.26055739450056e-22 "UBE2S" "protein_coding"
"ENSG00000108231" -2.69825439819445 1.38774593787907 41.5367252114356 1.15677300781005e-10 1.5703820851351e-09 "LGI1" "protein_coding"
"ENSG00000108309" 3.00219566199905 -0.479125600867932 26.3060188782607 2.91379187435291e-07 2.26544353889238e-06 "RUNDC3A" "protein_coding"
"ENSG00000108342" -3.07839611665155 -1.35582513758619 34.9127220703439 3.44820410622349e-09 3.7143399780421e-08 "CSF3" "protein_coding"
"ENSG00000108381" -1.94664559692866 5.32845977161719 109.147779816373 1.50626600228653e-25 1.33038837345507e-23 "ASPA" "protein_coding"
"ENSG00000108465" 2.14051490987394 4.95877296391233 123.446140830069 1.11368630813025e-28 1.31259502179987e-26 "CDK5RAP3" "protein_coding"
"ENSG00000108797" 1.50642779151628 2.99968418614958 41.9673941313374 9.28081288479793e-11 1.280512309126e-09 "CNTNAP1" "protein_coding"
"ENSG00000108813" 3.57687863333912 -0.664654549407878 28.6182549314672 8.81472602659486e-08 7.55212106422988e-07 "DLX4" "protein_coding"
"ENSG00000108823" -1.5518884342429 1.48925189168603 33.2307325042706 8.18467114796635e-09 8.29457697773106e-08 "SGCA" "protein_coding"
"ENSG00000108878" 4.35094456787054 -0.481896039171773 14.3702416428357 0.000150156695891487 0.000668896578421509 "CACNG1" "protein_coding"
"ENSG00000108947" -2.46157738065809 0.786731682989272 91.2900223068848 1.24084738872853e-21 7.28867331039391e-20 "EFNB3" "protein_coding"
"ENSG00000109047" -3.01486786989001 -1.18904070422692 92.3075157378679 7.42019633696421e-22 4.43027215835753e-20 "RCVRN" "protein_coding"
"ENSG00000109061" 3.12796399612062 1.53787500125664 9.84291514970835 0.00170487104299547 0.00582948241973095 "MYH1" "protein_coding"
"ENSG00000109182" -3.07898607022663 1.81381701944091 47.6847668522372 5.00566050337399e-12 8.33534320793482e-11 "CWH43" "protein_coding"
"ENSG00000109424" 1.73485913565312 -1.35888871215742 10.4225321246356 0.00124487094956167 0.00440749637569863 "UCP1" "protein_coding"
"ENSG00000109576" -2.85535311837458 7.26816711623862 270.161798433536 1.046275432954e-60 2.53205629944421e-57 "AADAT" "protein_coding"
"ENSG00000109674" 4.41182750692618 4.06850532725064 176.48505871803 2.83736783481123e-40 9.03502541855108e-38 "NEIL3" "protein_coding"
"ENSG00000109705" 3.67049059544202 -0.810766615459754 19.7268399926503 8.93377921880666e-06 5.16656236134938e-05 "NKX3-2" "protein_coding"
"ENSG00000109758" -1.870902819846 7.52269106949495 33.2613596974033 8.05677290196873e-09 8.17637442310223e-08 "HGFAC" "protein_coding"
"ENSG00000109805" 3.89437250092813 6.28721490482344 207.556124399563 4.68883265984071e-47 2.88490363364199e-44 "NCAPG" "protein_coding"
"ENSG00000110025" 2.09744770571812 -0.282938904729598 45.9212505666594 1.23103313921398e-11 1.94125690645554e-10 "SNX15" "protein_coding"
"ENSG00000110195" 2.16275440801988 1.68482205512192 12.9821689237824 0.000314471472171635 0.00129223782106662 "FOLR1" "protein_coding"
"ENSG00000110786" 2.26050917082075 0.14461053543605 23.9474508037432 9.90012927256379e-07 6.90062582034059e-06 "PTPN5" "protein_coding"
"ENSG00000110881" 3.56868392573648 2.88636861158716 66.6539028897635 3.23614893194142e-16 9.88850525070753e-15 "ASIC1" "protein_coding"
"ENSG00000110975" -3.49931725994189 -0.365280619003239 36.5131415415383 1.51640433376249e-09 1.72832005400038e-08 "SYT10" "protein_coding"
"ENSG00000111012" 1.83101500809791 1.40820820366253 41.053323804591 1.4813203835633e-10 1.98060446569913e-09 "CYP27B1" "protein_coding"
"ENSG00000111305" 2.45362690134784 -0.744088435594683 11.2783122870417 0.000784178143932008 0.00292233351841452 "GSG1" "protein_coding"
"ENSG00000111325" 1.86488805261202 -1.05562750429828 23.9146132482702 1.00704423141877e-06 7.01126057628173e-06 "OGFOD2" "protein_coding"
"ENSG00000111432" 4.75168666067464 0.24948592905986 34.6602486288065 3.92566388407265e-09 4.19380590511245e-08 "FZD10" "protein_coding"
"ENSG00000111665" 3.41035955597843 5.57991966023146 203.402550540378 3.77876332869375e-46 2.1103521168448e-43 "CDCA3" "protein_coding"
"ENSG00000111981" 1.96629019419631 1.41121838603031 20.7952679892062 5.11090884204767e-06 3.11398291163431e-05 "ULBP1" "protein_coding"
"ENSG00000112039" 1.58601646825349 4.68861704015187 98.287237883179 3.61890738790787e-23 2.50228489692273e-21 "FANCE" "protein_coding"
"ENSG00000112116" 2.08765230107928 -1.29602396267931 9.96412226618853 0.00159620256801137 0.00550325286555046 "IL17F" "protein_coding"
"ENSG00000112139" 2.00602526320513 3.90642423985459 33.7472764474916 6.27568436875302e-09 6.49967527161494e-08 "MDGA1" "protein_coding"
"ENSG00000112164" 8.07454430931509 4.15664780757335 60.2437721542779 8.3807582685906e-15 2.09524728586851e-13 "GLP1R" "protein_coding"
"ENSG00000112182" -1.79499340770752 5.24048974958189 102.043977321794 5.43027518943258e-24 4.12394183371531e-22 "BACH2" "protein_coding"
"ENSG00000112186" 2.18285531454226 7.96769532950447 129.613718661633 4.97811346856349e-30 6.54748177617113e-28 "CAP2" "protein_coding"
"ENSG00000112212" 2.49266590968251 0.987561788651803 47.9076622691358 4.46772183112519e-12 7.49458272604786e-11 "TSPO2" "protein_coding"
"ENSG00000112218" 1.55153962570491 0.560854620583619 18.2069758025942 1.98151741583945e-05 0.000107151889933544 "GPR63" "protein_coding"
"ENSG00000112246" 2.22518786860827 3.93708189283968 13.5517079402622 0.000232080138350167 0.000988587315448184 "SIM1" "protein_coding"
"ENSG00000112273" 6.25523100145893 0.834863836346485 12.4307106787746 0.00042233116078806 0.00168140419694751 "HDGFL1" "protein_coding"
"ENSG00000112280" 4.3163238560883 2.46716875936518 118.50293718231 1.34554766216546e-27 1.43660957894907e-25 "COL9A1" "protein_coding"
